customer_id,customer_segment,city,created_at
CUST12177,NEW,Hai Phong,2026-07-05T15:00:38+00:00
CUST12178,VIP,Hai Phong,2026-04-15T16:45:12+00:00
CUST12179,VIP,Hue,2026-06-07T08:25:06+00:00
CUST12180,NEW,Ho Chi Minh,2025-08-30T12:01:17+00:00
CUST12181,CHURN_RISK,Ha Noi,2025-10-30T23:23:39+00:00
CUST12182,VIP,Can Tho,2025-11-02T18:48:48+00:00
CUST12183,REGULAR,Ho Chi Minh,2025-10-18T08:01:56+00:00
CUST12184,VIP,Ho Chi Minh,2026-05-26T17:34:41+00:00
CUST12185,NEW,Hai Phong,2025-07-21T08:33:08+00:00
CUST12186,CHURN_RISK,Da Nang,2025-11-20T20:14:24+00:00
CUST12187,CHURN_RISK,Can Tho,2026-02-05T21:46:16+00:00
CUST12188,NEW,Can Tho,2025-07-16T19:43:09+00:00
CUST12189,VIP,Ha Noi,2025-10-07T03:56:45+00:00
CUST12190,CHURN_RISK,Can Tho,2025-08-23T19:55:12+00:00
CUST12191,NEW,Ho Chi Minh,2026-02-02T19:17:26+00:00
CUST12192,VIP,Can Tho,2026-03-12T13:34:42+00:00
CUST12193,VIP,Ho Chi Minh,2026-05-27T01:44:38+00:00
CUST12194,VIP,Da Nang,2025-10-04T16:31:03+00:00
CUST12195,VIP,Hue,2026-03-21T21:54:13+00:00
CUST12196,REGULAR,Hai Phong,2026-07-23T01:19:03+00:00
CUST12197,CHURN_RISK,Da Nang,2025-09-07T18:38:15+00:00
CUST12198,NEW,Da Nang,2025-12-04T02:31:53+00:00
CUST12199,NEW,Ha Noi,2025-08-28T15:01:50+00:00
CUST12200,CHURN_RISK,Can Tho,2026-05-08T10:31:06+00:00
CUST12201,NEW,Ha Noi,2026-06-18T01:45:52+00:00
CUST12202,VIP,Can Tho,2025-12-21T21:13:40+00:00
CUST12203,VIP,Ho Chi Minh,2026-02-23T14:01:44+00:00
CUST12204,CHURN_RISK,Hai Phong,2026-03-01T20:15:15+00:00
CUST12205,VIP,Can Tho,2025-10-20T22:24:37+00:00
CUST12206,CHURN_RISK,Ha Noi,2026-07-02T16:28:11+00:00
CUST12207,CHURN_RISK,Ha Noi,2026-01-20T20:35:41+00:00
CUST12208,CHURN_RISK,Hue,2026-05-23T02:33:34+00:00
CUST12209,CHURN_RISK,Da Nang,2025-12-27T07:57:49+00:00
CUST12210,VIP,Da Nang,2025-11-12T10:50:50+00:00
CUST12211,REGULAR,Hue,2025-07-20T07:34:27+00:00
CUST12212,NEW,Hue,2026-01-24T15:15:45+00:00
CUST12213,NEW,Da Nang,2026-03-06T12:41:24+00:00
CUST12214,VIP,Ha Noi,2025-09-25T10:54:42+00:00
CUST12215,VIP,Hue,2025-10-16T09:37:42+00:00
CUST12216,VIP,Hue,2026-02-25T06:54:36+00:00
CUST12217,NEW,Hue,2026-02-16T03:15:58+00:00
CUST12218,NEW,Hai Phong,2025-08-27T00:14:42+00:00
CUST12219,VIP,Hue,2025-12-06T17:12:12+00:00
CUST12220,REGULAR,Ha Noi,2025-07-19T12:38:21+00:00
CUST12221,REGULAR,Ha Noi,2025-10-13T06:13:38+00:00
CUST12222,REGULAR,Hai Phong,2026-06-11T19:52:04+00:00
CUST12223,REGULAR,Ha Noi,2025-12-07T02:57:46+00:00
CUST12224,VIP,Hai Phong,2026-02-21T18:12:57+00:00
CUST12225,NEW,Da Nang,2026-03-25T20:00:39+00:00
CUST12226,REGULAR,Da Nang,2025-09-13T09:24:54+00:00
CUST12227,CHURN_RISK,Da Nang,2025-12-08T19:08:50+00:00
CUST12228,VIP,Ho Chi Minh,2025-08-15T08:56:35+00:00
CUST12229,REGULAR,Hue,2026-05-03T17:10:56+00:00
CUST12230,REGULAR,Can Tho,2025-10-25T11:40:03+00:00
CUST12231,NEW,Ho Chi Minh,2026-06-29T20:42:07+00:00
CUST12232,NEW,Hai Phong,2026-04-24T10:11:40+00:00
CUST12233,NEW,Hai Phong,2026-06-15T21:37:07+00:00
CUST12234,NEW,Hue,2026-07-07T23:47:43+00:00
CUST12235,CHURN_RISK,Hai Phong,2026-07-31T18:23:25+00:00
CUST12236,REGULAR,Hai Phong,2026-06-12T20:55:05+00:00
CUST12237,REGULAR,Ho Chi Minh,2025-07-25T14:22:18+00:00
CUST12238,VIP,Hai Phong,2025-11-03T18:46:34+00:00
CUST12239,REGULAR,Ho Chi Minh,2026-07-26T14:44:49+00:00
CUST12240,CHURN_RISK,Hue,2026-04-02T16:04:33+00:00
CUST12241,CHURN_RISK,Hue,2026-07-04T21:40:58+00:00
CUST12242,VIP,Can Tho,2026-01-23T19:18:02+00:00
CUST12243,VIP,Ho Chi Minh,2026-05-24T19:00:33+00:00
CUST12244,VIP,Ha Noi,2026-07-08T21:28:35+00:00
CUST12245,NEW,Hue,2026-06-12T05:29:42+00:00
CUST12246,CHURN_RISK,Hai Phong,2026-03-11T09:40:03+00:00
CUST12247,NEW,Hai Phong,2026-06-22T13:56:15+00:00
CUST12248,NEW,Da Nang,2026-07-02T03:34:51+00:00
CUST12249,CHURN_RISK,Da Nang,2026-06-30T19:05:57+00:00
CUST12250,REGULAR,Can Tho,2026-03-09T13:53:44+00:00
CUST12251,CHURN_RISK,Da Nang,2026-05-17T08:21:02+00:00
CUST12252,REGULAR,Da Nang,2025-08-25T07:09:53+00:00
CUST12253,CHURN_RISK,Ha Noi,2025-08-23T23:00:51+00:00
CUST12254,NEW,Hai Phong,2026-02-17T21:01:02+00:00
CUST12255,CHURN_RISK,Da Nang,2025-12-14T22:20:10+00:00
CUST12256,VIP,Can Tho,2026-01-04T17:34:22+00:00
CUST12257,CHURN_RISK,Da Nang,2026-06-14T13:05:34+00:00
CUST12258,NEW,Ha Noi,2026-02-06T03:59:11+00:00
CUST12259,CHURN_RISK,Hue,2025-09-06T23:38:40+00:00
CUST12260,REGULAR,Can Tho,2025-10-18T07:31:37+00:00
CUST12261,NEW,Ha Noi,2026-07-25T07:20:38+00:00
CUST12262,VIP,Ho Chi Minh,2025-11-17T15:03:59+00:00
CUST12263,REGULAR,Can Tho,2026-05-22T02:32:50+00:00
CUST12264,REGULAR,Ho Chi Minh,2026-05-27T09:03:08+00:00
CUST12265,NEW,Da Nang,2026-04-26T21:18:56+00:00
CUST12266,NEW,Hai Phong,2025-12-01T04:51:41+00:00
CUST12267,VIP,Da Nang,2026-01-11T07:29:30+00:00
CUST12268,VIP,Hai Phong,2026-08-05T08:00:21+00:00
CUST12269,REGULAR,Hai Phong,2026-07-08T08:58:47+00:00
CUST12270,VIP,Da Nang,2025-12-10T11:24:14+00:00
CUST12271,REGULAR,Ho Chi Minh,2025-11-28T23:27:33+00:00
CUST12272,NEW,Ho Chi Minh,2026-07-01T20:18:31+00:00
CUST12273,CHURN_RISK,Ha Noi,2025-10-26T21:46:39+00:00
CUST12274,NEW,Da Nang,2026-02-11T04:52:53+00:00
CUST12275,NEW,Ho Chi Minh,2025-07-29T02:47:09+00:00
CUST12276,VIP,Da Nang,2026-04-23T22:27:36+00:00
CUST12277,NEW,Da Nang,2026-06-01T04:34:48+00:00
CUST12278,NEW,Ho Chi Minh,2025-12-15T10:11:45+00:00
CUST12279,NEW,Da Nang,2026-08-15T10:44:53+00:00
CUST12280,REGULAR,Ho Chi Minh,2025-08-04T11:38:45+00:00
CUST12281,VIP,Hai Phong,2025-11-25T05:47:28+00:00
CUST12282,CHURN_RISK,Ha Noi,2026-04-23T15:06:01+00:00
CUST12283,VIP,Ha Noi,2026-07-16T10:05:30+00:00
CUST12284,CHURN_RISK,Da Nang,2025-10-22T04:56:12+00:00
CUST12285,REGULAR,Ho Chi Minh,2025-11-23T05:16:38+00:00
CUST12286,NEW,Ha Noi,2026-07-19T18:06:33+00:00
CUST12287,VIP,Ha Noi,2026-06-08T12:57:41+00:00
CUST12288,REGULAR,Hue,2026-02-18T14:16:13+00:00
CUST12289,NEW,Hai Phong,2025-12-23T08:29:01+00:00
CUST12290,REGULAR,Ho Chi Minh,2025-09-01T06:47:44+00:00
CUST12291,VIP,Ho Chi Minh,2026-01-13T10:04:34+00:00
CUST12292,CHURN_RISK,Da Nang,2025-10-07T06:49:19+00:00
CUST12293,CHURN_RISK,Ha Noi,2026-02-04T15:46:46+00:00
CUST12294,CHURN_RISK,Ho Chi Minh,2026-06-16T19:14:19+00:00
CUST12295,VIP,Can Tho,2025-08-25T05:54:51+00:00
CUST12296,REGULAR,Hai Phong,2026-02-27T08:46:21+00:00
CUST12297,REGULAR,Ho Chi Minh,2025-07-16T21:31:34+00:00
CUST12298,REGULAR,Hue,2025-09-28T08:33:51+00:00
CUST12299,REGULAR,Hai Phong,2025-09-13T18:42:35+00:00
CUST12300,REGULAR,Hai Phong,2026-03-06T18:02:42+00:00
CUST12301,NEW,Can Tho,2025-08-06T17:09:03+00:00
CUST12302,VIP,Hai Phong,2026-04-07T14:10:33+00:00
CUST12303,NEW,Ho Chi Minh,2025-09-28T21:49:03+00:00
CUST12304,VIP,Ha Noi,2025-12-15T23:19:13+00:00
CUST12305,NEW,Da Nang,2026-02-12T20:36:39+00:00
CUST12306,REGULAR,Can Tho,2026-08-04T21:08:40+00:00
CUST12307,CHURN_RISK,Ha Noi,2026-05-05T09:36:35+00:00
CUST12308,REGULAR,Hai Phong,2026-04-25T17:40:52+00:00
CUST12309,CHURN_RISK,Can Tho,2026-05-20T18:20:17+00:00
CUST12310,REGULAR,Hue,2026-03-09T06:00:35+00:00
CUST12311,VIP,Can Tho,2026-04-10T18:10:41+00:00
CUST12312,CHURN_RISK,Hue,2025-09-03T00:23:24+00:00
CUST12313,REGULAR,Hai Phong,2025-10-30T18:41:59+00:00
CUST12314,REGULAR,Ho Chi Minh,2025-10-23T04:04:34+00:00
CUST12315,CHURN_RISK,Ho Chi Minh,2025-10-04T05:22:50+00:00
CUST12316,VIP,Can Tho,2026-01-30T11:00:49+00:00
CUST12317,CHURN_RISK,Ha Noi,2025-11-27T01:23:50+00:00
CUST12318,NEW,Can Tho,2026-01-17T14:27:27+00:00
CUST12319,VIP,Ha Noi,2025-12-12T18:57:48+00:00
CUST12320,REGULAR,Hai Phong,2026-06-22T02:32:11+00:00
CUST12321,VIP,Da Nang,2025-09-22T04:43:36+00:00
CUST12322,VIP,Can Tho,2026-05-08T00:42:58+00:00
CUST12323,REGULAR,Ho Chi Minh,2025-11-16T12:24:11+00:00
CUST12324,CHURN_RISK,Ho Chi Minh,2026-06-06T17:03:40+00:00
CUST12325,VIP,Da Nang,2026-05-16T10:45:24+00:00
CUST12326,NEW,Hai Phong,2025-12-15T01:06:04+00:00
CUST12327,REGULAR,Can Tho,2025-08-11T15:19:13+00:00
CUST12328,VIP,Ha Noi,2026-07-16T05:23:44+00:00
CUST12329,VIP,Hue,2025-07-19T18:36:55+00:00
CUST12330,CHURN_RISK,Ha Noi,2026-01-13T04:12:29+00:00
CUST12331,VIP,Can Tho,2025-10-09T20:25:35+00:00
CUST12332,REGULAR,Ho Chi Minh,2025-12-30T04:00:31+00:00
CUST12333,NEW,Hue,2025-08-04T01:23:08+00:00
CUST12334,VIP,Ho Chi Minh,2025-12-06T01:08:26+00:00
CUST12335,VIP,Hai Phong,2026-07-24T01:39:43+00:00
CUST12336,NEW,Ho Chi Minh,2025-08-19T20:15:42+00:00
CUST12337,NEW,Hai Phong,2026-06-18T06:38:10+00:00
CUST12338,NEW,Can Tho,2025-11-08T13:20:43+00:00
CUST12339,CHURN_RISK,Da Nang,2025-08-13T14:31:15+00:00
CUST12340,CHURN_RISK,Ho Chi Minh,2026-02-27T06:45:18+00:00
CUST12341,VIP,Ha Noi,2025-07-27T14:02:22+00:00
CUST12342,CHURN_RISK,Hue,2025-09-04T01:21:39+00:00
CUST12343,NEW,Can Tho,2026-03-20T13:44:36+00:00
CUST12344,CHURN_RISK,Hai Phong,2026-07-26T05:55:45+00:00
CUST12345,REGULAR,Hai Phong,2026-05-01T19:27:40+00:00
CUST12346,VIP,Hue,2026-07-09T01:35:29+00:00
CUST12347,CHURN_RISK,Hue,2026-08-17T22:19:21+00:00
CUST12348,VIP,Ho Chi Minh,2026-04-23T04:44:31+00:00
CUST12349,CHURN_RISK,Ho Chi Minh,2026-02-28T22:55:34+00:00
CUST12350,CHURN_RISK,Hai Phong,2025-10-17T17:47:24+00:00
CUST12351,VIP,Ho Chi Minh,2026-06-08T11:06:25+00:00
CUST12352,REGULAR,Hue,2026-04-20T11:10:43+00:00
CUST12353,NEW,Hue,2025-10-05T14:38:44+00:00
CUST12354,REGULAR,Can Tho,2026-07-13T05:45:54+00:00
CUST12355,NEW,Ho Chi Minh,2026-05-08T20:31:15+00:00
CUST12356,CHURN_RISK,Da Nang,2026-07-09T23:47:49+00:00
CUST12357,VIP,Can Tho,2026-05-16T21:35:28+00:00
CUST12358,NEW,Can Tho,2025-10-29T13:23:27+00:00
CUST12359,CHURN_RISK,Ha Noi,2026-08-09T22:34:39+00:00
CUST12360,VIP,Ha Noi,2025-07-29T14:07:13+00:00
CUST12361,CHURN_RISK,Hue,2026-05-30T15:40:40+00:00
CUST12362,VIP,Ho Chi Minh,2026-07-24T09:40:58+00:00
CUST12363,NEW,Can Tho,2025-11-22T21:50:42+00:00
CUST12364,NEW,Hai Phong,2026-05-19T03:12:44+00:00
CUST12365,VIP,Da Nang,2026-02-22T10:08:34+00:00
CUST12366,VIP,Da Nang,2025-09-07T15:46:19+00:00
CUST12367,REGULAR,Da Nang,2026-04-20T10:59:35+00:00
CUST12368,CHURN_RISK,Can Tho,2026-01-03T06:54:03+00:00
CUST12369,REGULAR,Ha Noi,2026-03-13T06:13:10+00:00
CUST12370,VIP,Da Nang,2025-10-14T08:13:26+00:00
CUST12371,REGULAR,Can Tho,2025-08-12T04:36:26+00:00
CUST12372,NEW,Hue,2026-01-08T18:55:24+00:00
CUST12373,NEW,Can Tho,2025-11-26T23:35:37+00:00
CUST12374,NEW,Hai Phong,2025-10-26T05:24:40+00:00
CUST12375,VIP,Can Tho,2025-12-20T21:05:40+00:00
CUST12376,VIP,Da Nang,2026-05-12T01:50:10+00:00
CUST12377,NEW,Ho Chi Minh,2026-05-24T17:02:54+00:00
CUST12378,CHURN_RISK,Ha Noi,2025-10-08T22:13:36+00:00
CUST12379,VIP,Hai Phong,2026-07-18T05:02:11+00:00
CUST12380,NEW,Da Nang,2026-05-02T16:49:32+00:00
CUST12381,NEW,Hai Phong,2025-10-22T07:16:58+00:00
CUST12382,REGULAR,Hai Phong,2026-02-13T00:43:30+00:00
CUST12383,VIP,Hai Phong,2026-08-17T19:05:11+00:00
CUST12384,VIP,Ho Chi Minh,2025-10-01T23:57:10+00:00
CUST12385,CHURN_RISK,Can Tho,2025-09-27T07:25:17+00:00
CUST12386,NEW,Hue,2025-11-17T10:00:11+00:00
CUST12387,CHURN_RISK,Ho Chi Minh,2025-07-20T16:20:45+00:00
CUST12388,REGULAR,Ha Noi,2026-05-02T07:51:45+00:00
CUST12389,REGULAR,Can Tho,2026-06-02T06:12:49+00:00
CUST12390,NEW,Hue,2026-03-21T18:27:24+00:00
CUST12391,CHURN_RISK,Da Nang,2025-10-25T17:56:30+00:00
CUST12392,CHURN_RISK,Hue,2026-05-07T22:29:08+00:00
CUST12393,NEW,Ha Noi,2025-12-19T20:22:37+00:00
CUST12394,VIP,Da Nang,2026-05-13T04:17:53+00:00
CUST12395,VIP,Da Nang,2025-10-04T01:08:43+00:00
CUST12396,NEW,Hai Phong,2026-07-05T10:41:40+00:00
CUST12397,VIP,Ha Noi,2026-05-20T11:39:11+00:00
CUST12398,REGULAR,Hai Phong,2026-02-10T00:34:11+00:00
CUST12399,CHURN_RISK,Hai Phong,2025-09-25T23:37:21+00:00
CUST12400,VIP,Ha Noi,2026-05-08T11:01:47+00:00
CUST12401,NEW,Can Tho,2026-03-31T18:11:24+00:00
CUST12402,NEW,Ho Chi Minh,2026-01-27T14:23:17+00:00
CUST12403,REGULAR,Can Tho,2025-10-21T12:39:49+00:00
CUST12404,NEW,Ho Chi Minh,2026-06-20T23:29:09+00:00
CUST12405,CHURN_RISK,Hai Phong,2026-01-26T10:42:34+00:00
CUST12406,VIP,Ho Chi Minh,2025-08-11T02:18:02+00:00
CUST12407,VIP,Can Tho,2025-12-30T14:02:31+00:00
CUST12408,CHURN_RISK,Hai Phong,2026-03-08T19:00:06+00:00
CUST12409,CHURN_RISK,Hue,2025-10-03T02:39:18+00:00
CUST12410,REGULAR,Da Nang,2025-11-07T06:44:54+00:00
CUST12411,VIP,Ho Chi Minh,2026-02-05T12:21:04+00:00
CUST12412,CHURN_RISK,Hai Phong,2026-06-09T20:51:43+00:00
CUST12413,NEW,Hai Phong,2025-09-28T02:51:18+00:00
CUST12414,CHURN_RISK,Da Nang,2025-09-08T14:08:33+00:00
CUST12415,VIP,Can Tho,2025-10-20T17:08:03+00:00
CUST12416,REGULAR,Can Tho,2026-05-03T21:47:49+00:00
CUST12417,NEW,Hai Phong,2025-11-26T07:24:48+00:00
CUST12418,VIP,Can Tho,2025-10-12T12:01:04+00:00
CUST12419,VIP,Can Tho,2026-03-07T01:09:53+00:00
CUST12420,NEW,Can Tho,2026-01-02T01:30:54+00:00
CUST12421,REGULAR,Can Tho,2026-04-07T22:11:01+00:00
CUST12422,VIP,Ha Noi,2026-02-22T03:13:45+00:00
CUST12423,VIP,Ho Chi Minh,2026-07-16T01:55:20+00:00
CUST12424,NEW,Da Nang,2026-06-17T09:01:52+00:00
CUST12425,VIP,Da Nang,2025-11-03T04:16:08+00:00
CUST12426,NEW,Can Tho,2026-03-11T15:22:23+00:00
CUST12427,REGULAR,Da Nang,2025-08-20T13:27:24+00:00
CUST12428,VIP,Hai Phong,2026-05-07T00:33:09+00:00
CUST12429,VIP,Ho Chi Minh,2025-10-25T11:58:11+00:00
CUST12430,CHURN_RISK,Ha Noi,2026-05-31T08:02:24+00:00
CUST12431,CHURN_RISK,Hai Phong,2026-03-20T01:50:11+00:00
CUST12432,REGULAR,Ha Noi,2025-07-29T08:28:34+00:00
CUST12433,CHURN_RISK,Can Tho,2025-09-28T18:14:44+00:00
CUST12434,NEW,Hue,2025-12-04T12:52:06+00:00
CUST12435,CHURN_RISK,Hue,2025-11-30T00:41:55+00:00
CUST12436,NEW,Can Tho,2025-09-13T15:29:52+00:00
CUST12437,REGULAR,Ho Chi Minh,2026-04-29T00:47:05+00:00
CUST12438,NEW,Da Nang,2025-11-02T04:24:05+00:00
CUST12439,NEW,Hai Phong,2026-07-30T21:42:44+00:00
CUST12440,REGULAR,Ho Chi Minh,2026-07-29T19:16:15+00:00
CUST12441,VIP,Ha Noi,2025-10-20T23:21:03+00:00
CUST12442,NEW,Ha Noi,2026-06-08T14:32:19+00:00
CUST12443,NEW,Ha Noi,2025-10-10T16:35:23+00:00
CUST12444,CHURN_RISK,Da Nang,2025-08-23T01:19:04+00:00
CUST12445,CHURN_RISK,Ho Chi Minh,2025-12-16T04:29:37+00:00
CUST12446,VIP,Da Nang,2026-04-12T23:15:03+00:00
CUST12447,REGULAR,Hue,2025-12-15T13:04:25+00:00
CUST12448,CHURN_RISK,Da Nang,2026-02-08T05:26:04+00:00
CUST12449,VIP,Hai Phong,2025-08-13T10:09:24+00:00
CUST12450,REGULAR,Hai Phong,2026-05-19T01:00:18+00:00
CUST12451,REGULAR,Hue,2026-01-07T21:42:18+00:00
CUST12452,CHURN_RISK,Da Nang,2026-07-23T15:14:56+00:00
CUST12453,REGULAR,Hue,2026-04-25T10:13:33+00:00
CUST12454,NEW,Can Tho,2026-06-25T18:19:23+00:00
CUST12455,NEW,Ha Noi,2026-03-04T01:22:38+00:00
CUST12456,VIP,Hue,2025-09-10T16:01:51+00:00
CUST12457,NEW,Ho Chi Minh,2026-03-25T19:56:04+00:00
CUST12458,REGULAR,Da Nang,2025-08-13T23:33:04+00:00
CUST12459,CHURN_RISK,Hue,2026-02-06T12:58:07+00:00
CUST12460,REGULAR,Ho Chi Minh,2026-04-27T11:01:15+00:00
CUST12461,REGULAR,Hue,2025-12-09T21:21:26+00:00
CUST12462,CHURN_RISK,Ha Noi,2026-01-12T09:31:41+00:00
CUST12463,NEW,Hue,2025-09-13T14:06:39+00:00
CUST12464,CHURN_RISK,Hue,2026-08-12T20:02:54+00:00
CUST12465,REGULAR,Can Tho,2026-06-14T19:18:34+00:00
CUST12466,CHURN_RISK,Hai Phong,2025-07-18T19:13:47+00:00
CUST12467,NEW,Hue,2026-07-16T05:53:34+00:00
CUST12468,NEW,Can Tho,2025-10-02T03:22:38+00:00
CUST12469,REGULAR,Ho Chi Minh,2025-08-17T02:30:05+00:00
CUST12470,CHURN_RISK,Can Tho,2025-11-20T03:47:59+00:00
CUST12471,REGULAR,Hue,2025-10-06T08:07:48+00:00
CUST12472,VIP,Ho Chi Minh,2025-10-10T15:49:52+00:00
CUST12473,VIP,Hue,2026-07-25T09:34:29+00:00
CUST12474,REGULAR,Da Nang,2026-04-24T11:02:11+00:00
CUST12475,REGULAR,Can Tho,2026-03-16T03:44:36+00:00
CUST12476,CHURN_RISK,Ho Chi Minh,2026-04-19T12:26:01+00:00
CUST12477,REGULAR,Ho Chi Minh,2026-01-30T20:51:09+00:00
CUST12478,REGULAR,Ha Noi,2026-05-21T08:29:13+00:00
CUST12479,VIP,Can Tho,2026-07-20T13:42:43+00:00
CUST12480,NEW,Can Tho,2025-12-05T06:59:54+00:00
CUST12481,VIP,Hai Phong,2026-06-24T18:23:37+00:00
CUST12482,REGULAR,Can Tho,2026-04-05T10:49:48+00:00
CUST12483,NEW,Ha Noi,2026-03-19T03:12:32+00:00
CUST12484,REGULAR,Ho Chi Minh,2026-05-26T06:34:12+00:00
CUST12485,CHURN_RISK,Hai Phong,2025-07-27T14:47:23+00:00
CUST12486,REGULAR,Da Nang,2026-01-15T20:29:02+00:00
CUST12487,REGULAR,Hue,2026-04-21T15:32:47+00:00
CUST12488,REGULAR,Ho Chi Minh,2025-07-30T12:20:59+00:00
CUST12489,VIP,Hue,2026-04-09T08:17:02+00:00
CUST12490,NEW,Ha Noi,2025-11-20T20:30:04+00:00
CUST12491,VIP,Hue,2026-04-17T05:13:22+00:00
CUST12492,VIP,Hai Phong,2025-12-25T03:25:33+00:00
CUST12493,VIP,Ha Noi,2026-03-25T15:49:48+00:00
CUST12494,CHURN_RISK,Ha Noi,2025-07-25T22:42:00+00:00
CUST12495,REGULAR,Ha Noi,2025-11-03T12:53:13+00:00
CUST12496,VIP,Can Tho,2025-12-17T22:52:53+00:00
CUST12497,VIP,Hue,2025-08-25T16:10:19+00:00
CUST12498,REGULAR,Can Tho,2026-07-20T07:16:09+00:00
CUST12499,REGULAR,Ho Chi Minh,2026-08-17T05:49:00+00:00
CUST12500,NEW,Ho Chi Minh,2025-12-06T21:54:09+00:00
CUST12501,NEW,Ha Noi,2025-07-20T05:19:39+00:00
CUST12502,CHURN_RISK,Ho Chi Minh,2025-12-24T00:58:45+00:00
CUST12503,CHURN_RISK,Da Nang,2025-07-17T17:32:19+00:00
CUST12504,NEW,Ho Chi Minh,2026-02-28T00:41:14+00:00
CUST12505,NEW,Hai Phong,2025-10-18T12:55:06+00:00
CUST12506,REGULAR,Ho Chi Minh,2025-11-11T10:58:59+00:00
CUST12507,REGULAR,Da Nang,2026-07-09T05:44:01+00:00
CUST12508,CHURN_RISK,Can Tho,2025-12-13T15:15:33+00:00
CUST12509,REGULAR,Hai Phong,2026-04-27T13:51:51+00:00
CUST12510,REGULAR,Ho Chi Minh,2026-04-20T06:56:08+00:00
CUST12511,VIP,Can Tho,2026-06-09T13:40:32+00:00
CUST12512,VIP,Hai Phong,2025-08-09T22:11:25+00:00
CUST12513,NEW,Can Tho,2025-08-02T16:08:17+00:00
CUST12514,VIP,Can Tho,2026-08-05T23:45:45+00:00
CUST12515,VIP,Da Nang,2026-07-20T16:18:53+00:00
CUST12516,VIP,Ho Chi Minh,2025-10-19T04:31:39+00:00
CUST12517,REGULAR,Hai Phong,2025-10-18T19:02:13+00:00
CUST12518,REGULAR,Da Nang,2025-07-30T13:49:39+00:00
CUST12519,VIP,Can Tho,2026-03-01T08:05:13+00:00
CUST12520,CHURN_RISK,Hai Phong,2026-03-05T13:54:30+00:00
CUST12521,VIP,Hue,2026-02-01T15:25:06+00:00
CUST12522,VIP,Ha Noi,2026-01-06T21:06:45+00:00
CUST12523,NEW,Hai Phong,2026-02-14T17:12:34+00:00
CUST12524,CHURN_RISK,Da Nang,2025-09-08T05:08:00+00:00
CUST12525,VIP,Can Tho,2025-12-06T05:38:25+00:00
CUST12526,REGULAR,Da Nang,2026-03-07T10:20:01+00:00
CUST12527,VIP,Ho Chi Minh,2026-03-02T17:41:48+00:00
CUST12528,CHURN_RISK,Can Tho,2026-03-29T08:14:17+00:00
CUST12529,NEW,Da Nang,2025-11-17T03:40:23+00:00
CUST12530,NEW,Hue,2025-08-03T20:00:21+00:00
CUST12531,REGULAR,Can Tho,2026-03-23T19:14:15+00:00
CUST12532,NEW,Hai Phong,2026-06-23T16:00:18+00:00
CUST12533,NEW,Hue,2025-12-07T06:52:19+00:00
CUST12534,REGULAR,Ho Chi Minh,2026-04-08T01:01:31+00:00
CUST12535,REGULAR,Can Tho,2026-08-14T10:34:37+00:00
CUST12536,VIP,Da Nang,2025-11-12T15:47:19+00:00
CUST12537,REGULAR,Hai Phong,2026-03-21T11:25:30+00:00
CUST12538,NEW,Da Nang,2026-01-27T03:35:13+00:00
CUST12539,CHURN_RISK,Hue,2026-07-13T17:07:14+00:00
CUST12540,REGULAR,Hue,2025-12-23T17:39:31+00:00
CUST12541,VIP,Can Tho,2025-12-22T23:35:14+00:00
CUST12542,VIP,Ho Chi Minh,2025-08-25T00:35:48+00:00
CUST12543,REGULAR,Da Nang,2026-01-31T06:39:45+00:00
CUST12544,NEW,Hai Phong,2025-12-26T15:08:01+00:00
CUST12545,VIP,Hue,2025-12-03T05:17:49+00:00
CUST12546,REGULAR,Ho Chi Minh,2026-01-11T11:54:54+00:00
CUST12547,VIP,Ha Noi,2026-06-29T02:14:36+00:00
CUST12548,NEW,Ha Noi,2026-01-12T05:47:12+00:00
CUST12549,VIP,Can Tho,2026-02-17T06:15:36+00:00
CUST12550,NEW,Ha Noi,2026-04-26T13:34:40+00:00
CUST12551,REGULAR,Ho Chi Minh,2026-03-03T12:33:38+00:00
CUST12552,NEW,Ha Noi,2026-04-16T04:38:52+00:00
CUST12553,VIP,Can Tho,2025-10-22T14:59:30+00:00
CUST12554,NEW,Can Tho,2025-11-30T08:59:16+00:00
CUST12555,VIP,Ha Noi,2026-08-08T03:00:06+00:00
CUST12556,CHURN_RISK,Da Nang,2025-10-13T04:24:39+00:00
CUST12557,VIP,Da Nang,2025-12-22T13:35:40+00:00
CUST12558,NEW,Ha Noi,2025-11-06T09:49:56+00:00
CUST12559,VIP,Ha Noi,2025-09-03T06:06:47+00:00
CUST12560,CHURN_RISK,Da Nang,2026-05-03T09:24:37+00:00
CUST12561,CHURN_RISK,Can Tho,2026-02-23T12:18:20+00:00
CUST12562,NEW,Hue,2026-03-23T13:54:27+00:00
CUST12563,NEW,Can Tho,2026-07-31T12:58:48+00:00
CUST12564,VIP,Hai Phong,2025-10-19T09:46:33+00:00
CUST12565,CHURN_RISK,Can Tho,2025-07-17T05:55:42+00:00
CUST12566,NEW,Hue,2026-03-11T08:39:06+00:00
CUST12567,CHURN_RISK,Can Tho,2026-05-01T13:25:55+00:00
CUST12568,VIP,Ha Noi,2026-06-11T17:54:48+00:00
CUST12569,REGULAR,Hai Phong,2025-09-14T13:36:18+00:00
CUST12570,VIP,Can Tho,2025-09-21T13:49:16+00:00
CUST12571,REGULAR,Hai Phong,2026-02-15T17:34:15+00:00
CUST12572,CHURN_RISK,Can Tho,2025-12-15T02:54:50+00:00
