order_id,customer_id,order_time,status,payment_method,total_amount
ORD032670,CUST10245,2026-03-16T18:18:32+00:00,SHIPPED,COD,52290000.0
ORD032671,CUST14573,2026-04-08T22:32:45+00:00,PAID,BANK_TRANSFER,39298000.0
ORD032672,CUST17132,2026-07-09T23:32:40+00:00,PAID,BANK_TRANSFER,79365000.0
ORD032673,CUST02847,2026-07-18T00:36:13+00:00,PAID,CREDIT_CARD,83738000.0
ORD032674,CUST02603,2026-06-21T16:22:49+00:00,SHIPPED,E_WALLET,44229000.0
ORD032675,CUST03174,2026-04-25T20:06:08+00:00,SHIPPED,CREDIT_CARD,20258000.0
ORD032676,CUST12868,2026-08-09T04:27:58+00:00,SHIPPED,BANK_TRANSFER,35837000.0
ORD032677,CUST09481,2026-07-03T07:23:31+00:00,SHIPPED,CREDIT_CARD,87703000.0
ORD032678,CUST17523,2026-07-22T00:34:01+00:00,CREATED,BANK_TRANSFER,76983000.0
ORD032679,CUST13825,2026-03-17T15:03:28+00:00,SHIPPED,COD,40009000.0
ORD032680,CUST13757,2026-07-13T17:42:12+00:00,PAID,BANK_TRANSFER,52550000.0
ORD032681,CUST06873,2026-06-12T17:38:07+00:00,CREATED,BANK_TRANSFER,36733000.0
ORD032682,CUST05281,2026-03-03T23:19:40+00:00,PAID,BANK_TRANSFER,102920000.0
ORD032683,CUST14143,2026-02-28T09:16:58+00:00,CREATED,E_WALLET,77759000.0
ORD032684,CUST19253,2026-03-18T01:24:23+00:00,PAID,COD,10479000.0
ORD032685,CUST02493,2026-05-05T20:27:19+00:00,SHIPPED,COD,10183000.0
ORD032686,CUST11379,2026-04-13T05:49:35+00:00,CANCELLED,COD,1444000.0
ORD032687,CUST18717,2026-08-14T09:02:15+00:00,PAID,BANK_TRANSFER,118882000.0
ORD032688,CUST01532,2026-03-08T21:04:09+00:00,PAID,COD,20281000.0
ORD032689,CUST03382,2026-05-11T10:55:13+00:00,SHIPPED,BANK_TRANSFER,25275000.0
ORD032690,CUST17870,2026-06-17T18:52:59+00:00,PAID,E_WALLET,183421000.0
ORD032691,CUST14596,2026-04-16T13:08:37+00:00,PAID,E_WALLET,75132000.0
ORD032692,CUST19161,2026-07-26T09:33:32+00:00,CREATED,BANK_TRANSFER,16822000.0
ORD032693,CUST17095,2026-03-01T23:42:00+00:00,CREATED,E_WALLET,23954000.0
ORD032694,CUST17246,2026-05-28T05:39:51+00:00,PAID,CREDIT_CARD,50463000.0
ORD032695,CUST13242,2026-07-23T12:32:57+00:00,SHIPPED,COD,120704000.0
ORD032696,CUST17873,2026-03-14T03:41:00+00:00,SHIPPED,COD,87027000.0
ORD032697,CUST06546,2026-03-27T20:31:28+00:00,PAID,COD,40954000.0
ORD032698,CUST06071,2026-05-04T18:00:08+00:00,PAID,E_WALLET,36729000.0
ORD032699,CUST19062,2026-05-25T07:50:39+00:00,PAID,CREDIT_CARD,45074000.0
ORD032700,CUST07193,2026-05-07T21:20:37+00:00,PAID,BANK_TRANSFER,111745000.0
ORD032701,CUST16301,2026-07-26T23:46:52+00:00,SHIPPED,BANK_TRANSFER,116765000.0
ORD032702,CUST19799,2026-06-20T11:43:25+00:00,PAID,COD,53859000.0
ORD032703,CUST02876,2026-05-31T14:26:40+00:00,PAID,BANK_TRANSFER,147254000.0
ORD032704,CUST14930,2026-07-07T18:22:57+00:00,CREATED,COD,77572000.0
ORD032705,CUST10242,2026-05-31T13:09:47+00:00,CREATED,E_WALLET,11827000.0
ORD032706,CUST16642,2026-07-20T19:49:36+00:00,SHIPPED,CREDIT_CARD,68508000.0
ORD032707,CUST03919,2026-04-17T10:17:17+00:00,SHIPPED,E_WALLET,14630000.0
ORD032708,CUST06117,2026-04-19T03:58:35+00:00,SHIPPED,CREDIT_CARD,117188000.0
ORD032709,CUST02653,2026-06-28T23:19:52+00:00,PAID,BANK_TRANSFER,109166000.0
ORD032710,CUST10409,2026-05-25T05:31:12+00:00,CREATED,COD,5342000.0
ORD032711,CUST16714,2026-02-27T13:31:58+00:00,PAID,BANK_TRANSFER,771000.0
ORD032712,CUST08795,2026-08-12T22:59:13+00:00,PAID,BANK_TRANSFER,55296000.0
ORD032713,CUST07346,2026-06-27T02:07:54+00:00,SHIPPED,E_WALLET,102867000.0
ORD032714,CUST18633,2026-04-03T22:44:33+00:00,SHIPPED,CREDIT_CARD,18421000.0
ORD032715,CUST16022,2026-06-26T01:48:02+00:00,PAID,COD,37857000.0
ORD032716,CUST07534,2026-07-28T04:47:22+00:00,CREATED,E_WALLET,56761000.0
ORD032717,CUST09877,2026-08-09T00:21:49+00:00,SHIPPED,BANK_TRANSFER,76061000.0
ORD032718,CUST17274,2026-05-09T11:37:18+00:00,PAID,BANK_TRANSFER,32694000.0
ORD032719,CUST17841,2026-04-23T13:09:00+00:00,SHIPPED,E_WALLET,94992000.0
ORD032720,CUST12165,2026-04-25T00:10:49+00:00,CREATED,E_WALLET,25367000.0
ORD032721,CUST12982,2026-03-01T15:34:08+00:00,CREATED,E_WALLET,140876000.0
ORD032722,CUST15561,2026-05-14T21:38:33+00:00,SHIPPED,E_WALLET,53100000.0
ORD032723,CUST11266,2026-03-12T09:24:37+00:00,CANCELLED,COD,70178000.0
ORD032724,CUST11413,2026-07-13T03:06:47+00:00,SHIPPED,BANK_TRANSFER,62466000.0
ORD032725,CUST08536,2026-05-25T18:13:02+00:00,CREATED,CREDIT_CARD,111697000.0
ORD032726,CUST15481,2026-05-13T07:23:47+00:00,PAID,COD,50367000.0
ORD032727,CUST12324,2026-02-25T10:05:23+00:00,SHIPPED,BANK_TRANSFER,3685000.0
ORD032728,CUST09402,2026-07-04T22:19:16+00:00,PAID,BANK_TRANSFER,27835000.0
ORD032729,CUST18252,2026-06-30T02:01:38+00:00,CREATED,E_WALLET,112992000.0
ORD032730,CUST17142,2026-07-04T08:34:35+00:00,SHIPPED,COD,79258000.0
ORD032731,CUST00660,2026-05-09T05:16:58+00:00,PAID,BANK_TRANSFER,89607000.0
ORD032732,CUST12478,2026-06-28T02:22:02+00:00,SHIPPED,BANK_TRANSFER,33933000.0
ORD032733,CUST09336,2026-06-09T20:44:23+00:00,SHIPPED,CREDIT_CARD,43140000.0
ORD032734,CUST13503,2026-08-02T14:25:59+00:00,SHIPPED,BANK_TRANSFER,38639000.0
ORD032735,CUST19093,2026-06-08T09:37:42+00:00,CREATED,BANK_TRANSFER,71485000.0
ORD032736,CUST09760,2026-08-14T07:41:22+00:00,SHIPPED,BANK_TRANSFER,86187000.0
ORD032737,CUST19487,2026-07-10T09:02:02+00:00,PAID,BANK_TRANSFER,1836000.0
ORD032738,CUST12566,2026-03-09T07:38:27+00:00,SHIPPED,BANK_TRANSFER,71414000.0
ORD032739,CUST18982,2026-08-14T07:46:43+00:00,CANCELLED,CREDIT_CARD,85764000.0
ORD032740,CUST17065,2026-06-11T11:41:55+00:00,PAID,COD,8724000.0
ORD032741,CUST10373,2026-04-19T09:31:58+00:00,SHIPPED,CREDIT_CARD,110697000.0
ORD032742,CUST14306,2026-05-01T07:26:46+00:00,CANCELLED,COD,65947000.0
ORD032743,CUST01186,2026-02-22T15:17:45+00:00,PAID,CREDIT_CARD,160875000.0
ORD032744,CUST18202,2026-05-01T10:35:10+00:00,CREATED,BANK_TRANSFER,64947000.0
ORD032745,CUST16677,2026-04-29T03:01:47+00:00,CANCELLED,E_WALLET,130777000.0
ORD032746,CUST15047,2026-06-15T13:56:28+00:00,SHIPPED,BANK_TRANSFER,16158000.0
ORD032747,CUST18415,2026-02-24T16:41:50+00:00,CANCELLED,CREDIT_CARD,21209000.0
ORD032748,CUST17362,2026-05-09T00:12:16+00:00,PAID,CREDIT_CARD,83385000.0
ORD032749,CUST05311,2026-02-23T12:18:57+00:00,PAID,E_WALLET,24418000.0
ORD032750,CUST11776,2026-07-12T20:51:24+00:00,SHIPPED,BANK_TRANSFER,116892000.0
ORD032751,CUST10566,2026-04-07T23:19:39+00:00,SHIPPED,BANK_TRANSFER,33568000.0
ORD032752,CUST01314,2026-07-14T14:36:31+00:00,CREATED,COD,130455000.0
ORD032753,CUST11656,2026-04-18T23:47:53+00:00,CREATED,E_WALLET,117407000.0
ORD032754,CUST08534,2026-07-25T02:04:07+00:00,SHIPPED,E_WALLET,17025000.0
ORD032755,CUST08768,2026-08-01T17:34:27+00:00,PAID,CREDIT_CARD,85342000.0
ORD032756,CUST16821,2026-07-08T13:03:20+00:00,SHIPPED,COD,113352000.0
ORD032757,CUST17872,2026-05-24T04:29:07+00:00,PAID,CREDIT_CARD,56382000.0
ORD032758,CUST19421,2026-04-23T11:26:36+00:00,PAID,BANK_TRANSFER,59053000.0
ORD032759,CUST19981,2026-06-03T21:04:38+00:00,PAID,E_WALLET,2458000.0
ORD032760,CUST11310,2026-05-31T18:54:23+00:00,SHIPPED,COD,63408000.0
ORD032761,CUST11461,2026-03-04T23:33:41+00:00,PAID,CREDIT_CARD,62657000.0
ORD032762,CUST09464,2026-02-25T22:56:09+00:00,PAID,BANK_TRANSFER,50736000.0
ORD032763,CUST04284,2026-04-19T06:47:32+00:00,CREATED,CREDIT_CARD,111369000.0
ORD032764,CUST01449,2026-06-08T15:41:20+00:00,SHIPPED,CREDIT_CARD,918000.0
ORD032765,CUST03306,2026-06-19T21:00:50+00:00,CANCELLED,BANK_TRANSFER,37716000.0
ORD032766,CUST07946,2026-02-24T12:38:46+00:00,PAID,COD,128142000.0
ORD032767,CUST04291,2026-06-05T08:37:00+00:00,SHIPPED,BANK_TRANSFER,101403000.0
ORD032768,CUST19670,2026-02-21T23:46:05+00:00,CANCELLED,CREDIT_CARD,68884000.0
ORD032769,CUST08183,2026-08-16T20:55:04+00:00,PAID,E_WALLET,121949000.0
ORD032770,CUST14621,2026-03-05T20:07:34+00:00,PAID,CREDIT_CARD,60903000.0
ORD032771,CUST16081,2026-05-16T00:45:55+00:00,SHIPPED,CREDIT_CARD,72151000.0
ORD032772,CUST03901,2026-04-06T07:53:22+00:00,SHIPPED,E_WALLET,68023000.0
ORD032773,CUST11326,2026-05-27T21:59:12+00:00,CANCELLED,BANK_TRANSFER,117844000.0
ORD032774,CUST12129,2026-04-30T11:58:48+00:00,SHIPPED,BANK_TRANSFER,82805000.0
ORD032775,CUST17809,2026-03-03T03:38:41+00:00,SHIPPED,CREDIT_CARD,38298000.0
ORD032776,CUST14706,2026-06-07T09:14:08+00:00,PAID,COD,98065000.0
ORD032777,CUST03731,2026-02-22T05:49:44+00:00,CREATED,BANK_TRANSFER,114965000.0
ORD032778,CUST09268,2026-08-05T00:18:58+00:00,PAID,BANK_TRANSFER,65483000.0
ORD032779,CUST11471,2026-04-03T05:40:19+00:00,PAID,BANK_TRANSFER,85230000.0
ORD032780,CUST16924,2026-04-08T01:24:21+00:00,CANCELLED,E_WALLET,88614000.0
ORD032781,CUST13006,2026-07-17T03:43:56+00:00,SHIPPED,E_WALLET,60681000.0
ORD032782,CUST18829,2026-05-27T05:47:47+00:00,SHIPPED,BANK_TRANSFER,69232000.0
ORD032783,CUST09390,2026-05-02T01:59:27+00:00,PAID,E_WALLET,93665000.0
ORD032784,CUST18607,2026-05-03T10:43:49+00:00,SHIPPED,COD,32781000.0
ORD032785,CUST14594,2026-03-06T01:16:12+00:00,SHIPPED,E_WALLET,33302000.0
ORD032786,CUST12260,2026-03-19T07:51:38+00:00,CANCELLED,E_WALLET,121821000.0
ORD032787,CUST17362,2026-03-28T03:20:05+00:00,PAID,BANK_TRANSFER,34734000.0
ORD032788,CUST07966,2026-03-26T21:34:44+00:00,PAID,BANK_TRANSFER,125787000.0
ORD032789,CUST08998,2026-05-30T20:37:06+00:00,CANCELLED,CREDIT_CARD,71400000.0
ORD032790,CUST09982,2026-04-18T17:16:11+00:00,PAID,BANK_TRANSFER,35301000.0
ORD032791,CUST13570,2026-07-13T02:05:04+00:00,SHIPPED,CREDIT_CARD,24591000.0
ORD032792,CUST16270,2026-02-21T18:06:44+00:00,CREATED,CREDIT_CARD,68001000.0
ORD032793,CUST12134,2026-07-01T21:43:50+00:00,CREATED,COD,38102000.0
ORD032794,CUST13402,2026-07-04T04:18:17+00:00,CANCELLED,COD,50805000.0
ORD032795,CUST00447,2026-08-02T10:34:56+00:00,PAID,E_WALLET,158000.0
ORD032796,CUST02682,2026-06-28T12:05:50+00:00,CREATED,CREDIT_CARD,74121000.0
ORD032797,CUST04246,2026-03-03T05:32:36+00:00,SHIPPED,CREDIT_CARD,94738000.0
ORD032798,CUST03077,2026-05-20T23:33:12+00:00,SHIPPED,CREDIT_CARD,64593000.0
ORD032799,CUST08352,2026-06-17T10:20:15+00:00,PAID,E_WALLET,81524000.0
ORD032800,CUST09228,2026-02-21T11:04:19+00:00,SHIPPED,CREDIT_CARD,60254000.0
ORD032801,CUST06339,2026-03-01T02:13:36+00:00,SHIPPED,BANK_TRANSFER,75492000.0
ORD032802,CUST19043,2026-04-27T11:03:19+00:00,SHIPPED,CREDIT_CARD,52206000.0
ORD032803,CUST09618,2026-03-01T16:56:45+00:00,PAID,E_WALLET,25788000.0
ORD032804,CUST14991,2026-06-10T11:46:48+00:00,CANCELLED,E_WALLET,120680000.0
ORD032805,CUST08546,2026-07-07T04:45:56+00:00,PAID,COD,57547000.0
ORD032806,CUST10655,2026-03-23T12:57:56+00:00,CREATED,COD,73916000.0
ORD032807,CUST18179,2026-08-14T13:41:32+00:00,CANCELLED,CREDIT_CARD,58183000.0
ORD032808,CUST09336,2026-02-26T09:09:13+00:00,SHIPPED,E_WALLET,40605000.0
ORD032809,CUST12049,2026-04-10T07:01:44+00:00,SHIPPED,E_WALLET,63776000.0
ORD032810,CUST13886,2026-04-23T08:43:30+00:00,CANCELLED,COD,9519000.0
ORD032811,CUST11098,2026-08-12T00:13:05+00:00,CREATED,CREDIT_CARD,71486000.0
ORD032812,CUST14627,2026-04-17T20:08:28+00:00,SHIPPED,BANK_TRANSFER,1454000.0
ORD032813,CUST04647,2026-08-04T17:16:18+00:00,CREATED,BANK_TRANSFER,113218000.0
ORD032814,CUST07655,2026-08-08T00:43:28+00:00,PAID,CREDIT_CARD,18556000.0
ORD032815,CUST16350,2026-08-13T00:20:33+00:00,SHIPPED,E_WALLET,151067000.0
ORD032816,CUST16469,2026-03-04T23:48:37+00:00,CANCELLED,BANK_TRANSFER,840000.0
ORD032817,CUST18471,2026-06-29T05:14:31+00:00,CREATED,CREDIT_CARD,44476000.0
ORD032818,CUST06184,2026-06-21T06:32:53+00:00,PAID,CREDIT_CARD,60780000.0
ORD032819,CUST18108,2026-05-10T22:17:28+00:00,SHIPPED,E_WALLET,115156000.0
ORD032820,CUST01973,2026-07-09T02:39:40+00:00,PAID,CREDIT_CARD,213855000.0
ORD032821,CUST02769,2026-06-16T19:44:51+00:00,PAID,BANK_TRANSFER,96967000.0
ORD032822,CUST00622,2026-03-09T08:41:12+00:00,SHIPPED,COD,28086000.0
ORD032823,CUST19226,2026-04-29T03:25:08+00:00,CREATED,BANK_TRANSFER,62237000.0
ORD032824,CUST14069,2026-06-26T07:51:23+00:00,CREATED,CREDIT_CARD,48314000.0
ORD032825,CUST18444,2026-06-18T04:35:46+00:00,CREATED,E_WALLET,10972000.0
ORD032826,CUST17566,2026-08-09T20:40:49+00:00,SHIPPED,BANK_TRANSFER,75754000.0
ORD032827,CUST09847,2026-04-18T21:54:35+00:00,CREATED,BANK_TRANSFER,23813000.0
ORD032828,CUST14487,2026-06-08T14:42:05+00:00,CREATED,COD,63845000.0
ORD032829,CUST06030,2026-08-19T12:18:10+00:00,CREATED,COD,101539000.0
ORD032830,CUST07409,2026-02-25T14:21:24+00:00,SHIPPED,CREDIT_CARD,35552000.0
ORD032831,CUST17647,2026-08-09T23:00:50+00:00,PAID,BANK_TRANSFER,88032000.0
ORD032832,CUST03127,2026-07-30T22:46:08+00:00,SHIPPED,CREDIT_CARD,49136000.0
ORD032833,CUST18137,2026-08-18T15:33:47+00:00,PAID,E_WALLET,94677000.0
ORD032834,CUST10154,2026-05-22T06:02:02+00:00,CANCELLED,BANK_TRANSFER,73731000.0
ORD032835,CUST09750,2026-05-18T13:44:32+00:00,CREATED,COD,47940000.0
ORD032836,CUST13390,2026-05-30T12:28:14+00:00,CREATED,E_WALLET,150651000.0
ORD032837,CUST19536,2026-03-20T16:05:17+00:00,PAID,COD,106170000.0
ORD032838,CUST07706,2026-07-27T08:12:01+00:00,CANCELLED,BANK_TRANSFER,110385000.0
ORD032839,CUST06506,2026-05-08T06:29:00+00:00,CANCELLED,COD,95578000.0
ORD032840,CUST06606,2026-05-19T02:38:45+00:00,CREATED,BANK_TRANSFER,73075000.0
ORD032841,CUST01284,2026-04-10T00:56:28+00:00,PAID,CREDIT_CARD,127909000.0
ORD032842,CUST07837,2026-08-01T07:14:37+00:00,SHIPPED,BANK_TRANSFER,93774000.0
ORD032843,CUST03199,2026-08-14T03:41:14+00:00,SHIPPED,BANK_TRANSFER,84873000.0
ORD032844,CUST15663,2026-05-26T03:31:01+00:00,SHIPPED,BANK_TRANSFER,65049000.0
ORD032845,CUST19431,2026-06-30T11:37:59+00:00,SHIPPED,COD,2635000.0
ORD032846,CUST02277,2026-03-04T19:37:52+00:00,PAID,CREDIT_CARD,130668000.0
ORD032847,CUST08693,2026-05-10T17:14:09+00:00,SHIPPED,CREDIT_CARD,28449000.0
ORD032848,CUST01423,2026-03-02T02:09:39+00:00,CREATED,COD,8527000.0
ORD032849,CUST15077,2026-05-10T18:46:19+00:00,CANCELLED,COD,24758000.0
ORD032850,CUST13872,2026-03-08T03:17:29+00:00,SHIPPED,E_WALLET,112497000.0
ORD032851,CUST13769,2026-03-29T07:15:59+00:00,SHIPPED,BANK_TRANSFER,85539000.0
ORD032852,CUST16018,2026-04-05T00:46:47+00:00,PAID,COD,16571000.0
ORD032853,CUST18803,2026-06-25T09:37:25+00:00,SHIPPED,COD,29867000.0
ORD032854,CUST07439,2026-04-27T10:35:47+00:00,CANCELLED,BANK_TRANSFER,26843000.0
ORD032855,CUST11558,2026-04-05T10:14:35+00:00,SHIPPED,CREDIT_CARD,71990000.0
ORD032856,CUST11262,2026-03-05T05:04:28+00:00,SHIPPED,COD,110611000.0
ORD032857,CUST02989,2026-04-09T09:55:15+00:00,PAID,BANK_TRANSFER,78133000.0
ORD032858,CUST05298,2026-05-13T07:53:38+00:00,PAID,CREDIT_CARD,31308000.0
ORD032859,CUST08163,2026-07-20T02:33:18+00:00,CANCELLED,BANK_TRANSFER,69416000.0
ORD032860,CUST13198,2026-06-07T02:54:09+00:00,PAID,CREDIT_CARD,60286000.0
ORD032861,CUST08748,2026-08-02T09:25:40+00:00,SHIPPED,BANK_TRANSFER,39113000.0
ORD032862,CUST07491,2026-04-03T09:28:33+00:00,PAID,E_WALLET,82222000.0
ORD032863,CUST09051,2026-04-03T18:17:52+00:00,PAID,E_WALLET,87231000.0
ORD032864,CUST17878,2026-08-06T14:52:03+00:00,PAID,BANK_TRANSFER,51536000.0
ORD032865,CUST08613,2026-07-04T16:21:59+00:00,PAID,CREDIT_CARD,13758000.0
ORD032866,CUST17544,2026-05-09T13:06:16+00:00,PAID,E_WALLET,35320000.0
ORD032867,CUST05256,2026-02-23T01:00:09+00:00,CREATED,CREDIT_CARD,60813000.0
ORD032868,CUST00088,2026-07-21T09:56:22+00:00,PAID,COD,118819000.0
ORD032869,CUST03081,2026-04-08T13:09:26+00:00,CREATED,COD,12250000.0
ORD032870,CUST09010,2026-05-31T23:47:55+00:00,SHIPPED,COD,84084000.0
ORD032871,CUST07145,2026-07-04T10:54:40+00:00,SHIPPED,E_WALLET,2562000.0
ORD032872,CUST15818,2026-07-17T13:13:51+00:00,SHIPPED,CREDIT_CARD,93788000.0
ORD032873,CUST15309,2026-06-24T13:25:45+00:00,CREATED,COD,68192000.0
ORD032874,CUST06608,2026-05-27T19:06:53+00:00,SHIPPED,E_WALLET,79698000.0
ORD032875,CUST17795,2026-04-08T00:55:55+00:00,PAID,CREDIT_CARD,66433000.0
ORD032876,CUST06782,2026-05-08T12:56:46+00:00,CREATED,COD,106938000.0
ORD032877,CUST19396,2026-03-31T00:29:09+00:00,PAID,E_WALLET,25055000.0
ORD032878,CUST18659,2026-06-12T10:28:15+00:00,PAID,E_WALLET,4194000.0
ORD032879,CUST06301,2026-05-29T13:21:07+00:00,CANCELLED,COD,177950000.0
ORD032880,CUST19429,2026-02-21T05:39:06+00:00,PAID,COD,17697000.0
ORD032881,CUST15467,2026-04-18T13:16:04+00:00,CANCELLED,BANK_TRANSFER,13755000.0
ORD032882,CUST03553,2026-06-22T09:07:38+00:00,PAID,COD,3164000.0
ORD032883,CUST10169,2026-04-19T05:59:20+00:00,CANCELLED,E_WALLET,62777000.0
ORD032884,CUST06903,2026-08-18T08:08:05+00:00,CREATED,CREDIT_CARD,8156000.0
ORD032885,CUST10972,2026-07-28T00:30:19+00:00,CREATED,E_WALLET,70680000.0
ORD032886,CUST19662,2026-05-22T06:15:51+00:00,SHIPPED,BANK_TRANSFER,32910000.0
ORD032887,CUST03377,2026-05-26T05:35:32+00:00,PAID,CREDIT_CARD,29146000.0
ORD032888,CUST01116,2026-04-24T04:34:45+00:00,CREATED,CREDIT_CARD,20009000.0
ORD032889,CUST15969,2026-06-09T05:13:42+00:00,SHIPPED,BANK_TRANSFER,48637000.0
ORD032890,CUST04726,2026-03-03T17:27:20+00:00,CREATED,COD,70790000.0
ORD032891,CUST15918,2026-06-10T13:41:36+00:00,SHIPPED,BANK_TRANSFER,46687000.0
ORD032892,CUST05219,2026-06-02T02:08:14+00:00,CANCELLED,E_WALLET,125026000.0
ORD032893,CUST10033,2026-05-22T14:50:50+00:00,PAID,COD,121801000.0
ORD032894,CUST15319,2026-04-30T22:37:04+00:00,CANCELLED,BANK_TRANSFER,107318000.0
ORD032895,CUST13092,2026-03-11T19:44:05+00:00,CANCELLED,E_WALLET,53829000.0
ORD032896,CUST06093,2026-06-22T23:08:53+00:00,SHIPPED,CREDIT_CARD,43637000.0
ORD032897,CUST05137,2026-07-15T11:31:17+00:00,PAID,CREDIT_CARD,117910000.0
ORD032898,CUST04022,2026-06-09T11:54:23+00:00,CREATED,E_WALLET,11042000.0
ORD032899,CUST11010,2026-06-13T02:14:33+00:00,PAID,CREDIT_CARD,29396000.0
ORD032900,CUST02593,2026-05-30T04:20:08+00:00,CREATED,CREDIT_CARD,62013000.0
ORD032901,CUST12137,2026-08-12T01:14:14+00:00,CANCELLED,COD,49940000.0
ORD032902,CUST17141,2026-07-30T07:23:10+00:00,PAID,E_WALLET,123808000.0
ORD032903,CUST05485,2026-08-03T09:01:14+00:00,PAID,E_WALLET,46535000.0
ORD032904,CUST15152,2026-08-14T21:00:10+00:00,PAID,CREDIT_CARD,37521000.0
ORD032905,CUST17469,2026-03-18T00:06:00+00:00,SHIPPED,CREDIT_CARD,33482000.0
ORD032906,CUST15614,2026-08-11T12:55:03+00:00,PAID,CREDIT_CARD,73310000.0
ORD032907,CUST13727,2026-03-16T22:34:53+00:00,PAID,COD,147715000.0
ORD032908,CUST15436,2026-08-17T10:48:31+00:00,PAID,E_WALLET,124738000.0
ORD032909,CUST17830,2026-08-02T06:26:12+00:00,SHIPPED,E_WALLET,5091000.0
ORD032910,CUST00497,2026-06-06T13:07:57+00:00,CANCELLED,E_WALLET,19866000.0
ORD032911,CUST08386,2026-04-05T05:31:47+00:00,SHIPPED,BANK_TRANSFER,75793000.0
ORD032912,CUST11408,2026-04-19T22:08:00+00:00,CREATED,E_WALLET,73328000.0
ORD032913,CUST00810,2026-07-02T06:37:22+00:00,PAID,COD,67848000.0
ORD032914,CUST01352,2026-06-20T05:46:26+00:00,SHIPPED,BANK_TRANSFER,24762000.0
ORD032915,CUST16361,2026-06-18T08:18:20+00:00,PAID,CREDIT_CARD,58053000.0
ORD032916,CUST19388,2026-06-23T05:42:51+00:00,SHIPPED,BANK_TRANSFER,72360000.0
ORD032917,CUST08632,2026-07-31T16:36:42+00:00,PAID,BANK_TRANSFER,24076000.0
ORD032918,CUST04882,2026-06-17T00:49:53+00:00,PAID,E_WALLET,136971000.0
ORD032919,CUST13009,2026-07-16T16:05:19+00:00,CREATED,BANK_TRANSFER,62969000.0
ORD032920,CUST00856,2026-06-21T01:23:17+00:00,SHIPPED,COD,22495000.0
ORD032921,CUST11203,2026-06-25T15:26:59+00:00,CANCELLED,BANK_TRANSFER,96176000.0
ORD032922,CUST10731,2026-02-24T00:54:34+00:00,SHIPPED,BANK_TRANSFER,1806000.0
ORD032923,CUST00604,2026-03-05T00:24:21+00:00,PAID,BANK_TRANSFER,51788000.0
ORD032924,CUST03703,2026-04-13T07:45:52+00:00,CANCELLED,COD,73043000.0
ORD032925,CUST09445,2026-08-07T12:49:47+00:00,CREATED,COD,13155000.0
ORD032926,CUST13259,2026-06-04T11:13:00+00:00,CANCELLED,COD,95730000.0
ORD032927,CUST14813,2026-03-14T02:09:23+00:00,SHIPPED,CREDIT_CARD,83811000.0
ORD032928,CUST14971,2026-06-16T00:12:21+00:00,CREATED,COD,8295000.0
ORD032929,CUST00656,2026-06-25T23:33:03+00:00,SHIPPED,CREDIT_CARD,23327000.0
ORD032930,CUST09737,2026-03-12T09:18:30+00:00,PAID,BANK_TRANSFER,11548000.0
ORD032931,CUST12281,2026-03-07T17:31:08+00:00,SHIPPED,COD,11740000.0
ORD032932,CUST05890,2026-07-09T02:08:39+00:00,SHIPPED,BANK_TRANSFER,23187000.0
ORD032933,CUST18565,2026-02-20T10:00:36+00:00,SHIPPED,CREDIT_CARD,26484000.0
ORD032934,CUST05162,2026-03-29T20:05:45+00:00,CANCELLED,COD,15512000.0
ORD032935,CUST02309,2026-05-18T09:34:51+00:00,PAID,COD,59087000.0
ORD032936,CUST00772,2026-07-18T16:57:54+00:00,PAID,CREDIT_CARD,139455000.0
ORD032937,CUST13144,2026-03-23T16:04:35+00:00,SHIPPED,BANK_TRANSFER,65530000.0
ORD032938,CUST15400,2026-04-23T17:56:59+00:00,PAID,COD,5478000.0
ORD032939,CUST02289,2026-07-10T19:33:28+00:00,CANCELLED,COD,55244000.0
ORD032940,CUST01306,2026-05-04T16:23:09+00:00,PAID,BANK_TRANSFER,15598000.0
ORD032941,CUST05495,2026-05-01T14:31:38+00:00,PAID,E_WALLET,43699000.0
ORD032942,CUST15286,2026-04-19T08:51:05+00:00,CANCELLED,BANK_TRANSFER,29971000.0
ORD032943,CUST00150,2026-03-02T22:15:56+00:00,PAID,COD,94088000.0
ORD032944,CUST01135,2026-02-24T10:07:20+00:00,PAID,COD,39388000.0
ORD032945,CUST09543,2026-04-12T06:05:19+00:00,SHIPPED,COD,95981000.0
ORD032946,CUST05823,2026-06-04T23:19:37+00:00,CANCELLED,COD,81494000.0
ORD032947,CUST03050,2026-06-12T19:47:29+00:00,CREATED,E_WALLET,52906000.0
ORD032948,CUST02328,2026-03-30T02:33:57+00:00,CREATED,BANK_TRANSFER,104256000.0
ORD032949,CUST17317,2026-04-20T10:24:44+00:00,PAID,CREDIT_CARD,63140000.0
ORD032950,CUST18988,2026-04-23T15:42:26+00:00,SHIPPED,BANK_TRANSFER,63117000.0
ORD032951,CUST16749,2026-03-02T17:30:45+00:00,PAID,CREDIT_CARD,60327000.0
ORD032952,CUST15468,2026-04-01T21:28:23+00:00,PAID,CREDIT_CARD,77084000.0
ORD032953,CUST01184,2026-07-08T05:57:45+00:00,PAID,E_WALLET,153126000.0
ORD032954,CUST03064,2026-04-19T20:48:29+00:00,PAID,COD,66825000.0
ORD032955,CUST19223,2026-05-01T18:52:05+00:00,SHIPPED,COD,68300000.0
ORD032956,CUST02552,2026-04-18T09:21:15+00:00,PAID,E_WALLET,43358000.0
ORD032957,CUST05353,2026-06-15T11:07:08+00:00,PAID,BANK_TRANSFER,123297000.0
